Pais;Tipo de falla;Dias respuesta;Outcome;I pais;I falla
Mexico;PANEL;13;1;3;10
Mexico;PANEL;13;1;3;10
Mexico;PANEL;13;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;14;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;15;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;16;1;3;10
Mexico;PANEL;17;1;3;10
Mexico;PANEL;17;1;3;10
Mexico;PANEL;17;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;18;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;19;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;20;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;21;1;3;10
Mexico;PANEL;22;1;3;10
Mexico;PANEL;22;1;3;10
Mexico;PANEL;22;1;3;10
Mexico;PANEL;22;1;3;10
Mexico;PANEL;23;1;3;10
Mexico;PANEL;23;1;3;10
Mexico;PANEL;23;1;3;10
Mexico;PANEL;23;1;3;10
Mexico;PANEL;23;1;3;10
Mexico;PANEL;24;1;3;10
Mexico;PANEL;24;1;3;10
Mexico;PANEL;24;1;3;10
Mexico;PANEL;24;1;3;10
Mexico;PANEL;24;1;3;10
Mexico;PANEL;25;1;3;10
Mexico;PANEL;25;1;3;10
Mexico;PANEL;25;1;3;10
Mexico;PANEL;26;1;3;10
Mexico;PANEL;26;1;3;10
Mexico;PANEL;26;1;3;10
Mexico;PANEL;27;1;3;10
Mexico;PANEL;27;1;3;10
Mexico;PANEL;27;1;3;10
Mexico;PANEL;27;1;3;10
Mexico;PANEL;27;1;3;10
Mexico;PANEL;28;1;3;10
Mexico;PANEL;28;1;3;10
Mexico;PANEL;29;1;3;10
Mexico;PANEL;29;1;3;10
Mexico;PANEL;30;1;3;10
Mexico;PANEL;30;1;3;10
Mexico;PANEL;32;1;3;10
Mexico;PANEL;32;1;3;10
Mexico;PANEL;34;1;3;10
Mexico;PANEL;34;1;3;10
Mexico;PANEL;34;1;3;10
Mexico;PANEL;36;1;3;10
Mexico;PANEL;36;1;3;10
Mexico;PANEL;36;1;3;10
Mexico;PANEL;36;1;3;10
Mexico;PANEL;37;1;3;10
Mexico;PANEL;38;1;3;10
Mexico;PANEL;38;1;3;10
Mexico;PANEL;39;1;3;10
Mexico;PANEL;40;1;3;10
Mexico;PANEL;40;1;3;10
Mexico;PANEL;43;1;3;10
Mexico;PANEL;43;1;3;10
Mexico;PANEL;46;1;3;10
Mexico;PANEL;49;1;3;10
Mexico;PANEL;52;1;3;10
Mexico;PANEL;56;1;3;10
Mexico;PANEL;1;0;3;10
Mexico;PANEL;1;0;3;10
Mexico;PANEL;3;0;3;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;1;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;2;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;3;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
Peru;PANEL;4;0;4;10
